phi_LOS,f_D,f_D_dot,time
-2764176.62871973,-16307.5010343557,-95.6187124997377,367
-2780578.04872119,-16401.4200014598,-93.9189671040513,368
-2797071.71799808,-16493.6692768964,-92.2492754366249,369
-2813655.99658928,-16584.2785911928,-90.6093142963946,370
-2830329.27392768,-16673.277338407,-88.9987472142093,371
-2847089.96849244,-16760.6945647588,-87.4172263517976,372
-2863936.52745031,-16846.5589578687,-85.8643931099214,373
-2880867.42628901,-16930.8988386989,-84.3398808301426,374
-2897881.16844083,-17013.7421518201,-82.8433131212369,375
-2914976.2849004,-17095.1164595722,-81.3743077521212,376
-2932151.3338384,-17175.0489379973,-79.932478425093,377
-2949404.90020111,-17253.5663627107,-78.5174247133546,378
-2966735.59534192,-17330.6951408102,-77.1287780995481,379
-2984142.05650908,-17406.4611671632,-75.7660263529979,380
-3001622.94686449,-17480.8903554026,-74.4291882393882,381
-3019176.95349823,-17554.0066337418,-73.1162783391774,382
-3036802.79294504,-17625.8394468105,-71.8328130687587,383
-3054499.1822078,-17696.3892627619,-70.5498159513809,384
-3072264.90900038,-17765.7267925772,-69.3375298152678,385
-3090098.75587965,-17833.846879269,-68.120086691808,386
-3107999.52181159,-17900.7659319411,-66.9190526721068,387
-3125966.03970419,-17966.5178926052,-65.7519606640562,388
-3143997.16188952,-18031.122185328,-64.6042927228846,389
-3162091.76343718,-18094.6015476566,-63.4793623285368,390
-3180248.74075251,-18156.9773153337,-62.3757676770911,391
-3198467.0114571,-18218.2707045921,-61.2933892584406,392
-3216745.5139254,-18278.5024683014,-60.2317637093365,393
-3235083.20692024,-18337.6929948353,-59.1905265338719,394
-3253479.06920529,-18395.862285052,-58.1692902166396,395
-3271932.09916932,-18453.0299640317,-57.1676789796911,396
-3290441.31445272,-18509.2152833957,-56.1853193640709,397
-3309005.75157968,-18564.4371269597,-55.2218435639516,398
-3327624.46559363,-18618.7140139467,-54.2768869870342,399
-3346296.52969835,-18672.064104721,-53.3500907742418,400
-3365021.03490442,-18724.5052060755,-52.4411013545468,401
-3383797.08967907,-18776.0547746508,-51.5495685753413,402
-3402623.8196029,-18826.7299238262,-50.6751491753384,403
-3421500.36703082,-18876.5474279239,-49.8175040977076,404
-3440425.89075813,-18925.5237273071,-48.9762993832119,405
-3459399.56569218,-18973.6749340482,-48.1512067411095,406
-3478420.58252966,-19021.0168374786,-47.3419034304097,407
-3497488.14743865,-19067.5649089883,-46.5480715096928,408
-3516601.4817458,-19113.3343071579,-45.769398169592,409
-3535759.82163,-19158.3398842006,-45.0055770426989,410
-3554962.41782004,-19202.5961900321,-44.2563058314845,411
-3574208.53529864,-19246.1174786049,-43.5212885728106,412
-3593497.45301136,-19288.9177127145,-42.8002341096289,413
-3612828.46358077,-19331.0105694123,-42.0928566977382,414
-3632200.87302577,-19372.409444998,-41.3988755857572,415
-3651614.00048736,-19413.1274615987,-40.718016600702,416
-3671067.17795651,-19453.1774691478,-40.0500075491145,417
-3690559.7500131,-19492.5720565836,-39.3945874357596,418
-3710091.07355632,-19531.3235432245,-38.7514866408892,419
-3729660.51758533,-19569.4440290141,-38.1204857896082,420
-3749267.4628161,-19606.9452307681,-37.5012017539702,421
-3768911.30193537,-19643.8391192676,-36.8938884995878,422
-3788591.43750128,-19680.1355659086,-36.2964466409758,423
-3808307.28864008,-19715.8511388036,-35.7155728950165,424
-3828058.26125111,-19750.972611032,-35.1214722283185,425
-3847843.81178367,-19785.550532558,-34.5779215260409,426
-3867663.39550479,-19819.5837211162,-34.0331885581836,427
-3887516.45427419,-19853.0587693979,-33.475048281718,428
-3907402.45871929,-19886.004445103,-32.9456757050939,429
-3927320.88461029,-19918.425891005,-32.4214459019713,430
-3947271.21855602,-19950.333945726,-31.908054721076,431
-3967252.95621521,-19981.7376591917,-31.4037134656683,432
-3987265.60253013,-20012.6463149204,-30.9086557286792,433
-4007308.6714202,-20043.0688900645,-30.4225751440972,434
-4027381.68562685,-20073.0142066507,-29.9453165861778,435
-4047484.17652207,-20102.4908952247,-29.4766885740682,436
-4067615.68393253,-20131.5074104574,-29.0165152326226,437
-4087775.75596355,-20160.0720310248,-28.5646205674857,438
-4107963.94882818,-20188.1928646271,-28.1208336022682,439
-4128179.82667978,-20215.8778515994,-27.68498697225,440
-4148422.96144829,-20243.1347685046,-27.2569169052877,441
-4168692.93267975,-20269.9712314624,-26.8364629577845,442
-4188989.32737922,-20296.3946994748,-26.4234680123627,443
-4209311.7398579,-20322.4124786779,-26.0177792031318,444
-4229659.77158245,-20348.0317245498,-25.6192458719015,445
-4250033.03102853,-20373.259446078,-25.2277215281501,446
-4270431.13353717,-20398.1025086371,-24.8430625591427,447
-4290853.70117385,-20422.5676366864,-24.4651280492544,448
-4311300.36259127,-20446.6614174163,-24.0937807299197,449
-4331770.75289552,-20470.3903042534,-23.7288868371397,450
-4352264.51351336,-20493.7606178401,-23.3703135866672,451
-4372781.29206426,-20516.7785509015,-23.0179330613464,452
-4393320.74223527,-20539.4501710022,-22.6716201007366,453
-4413882.52365666,-20561.7814213894,-22.3312503872439,454
-4434466.30178245,-20583.7781257965,-21.9967044070363,455
-4455071.74777236,-20605.4459899114,-21.6678641149774,456
-4475698.53837648,-20626.790604122,-21.3446142105386,457
-4496346.35582488,-20647.8174483972,-21.026844275184,458
-4517014.88770819,-20668.5318833049,-20.7144349077716,459
