phi_LOS,f_D,f_D_dot,time
-3693971.2299394,-13505.3347984594,-80.4239767631516,400
-3707556.12456742,-13584.8946280167,-79.5598295573145,401
-3721219.66904287,-13663.5444754539,-78.649847437162,402
-3734961.0149484,-13741.3459055284,-77.8014300744981,403
-3748779.26765002,-13818.2527016229,-76.9067960944958,404
-3762673.59460816,-13894.3269581348,-76.0742565118708,405
-3776643.11669777,-13969.5220896159,-75.1951314811595,406
-3790687.01736229,-14043.9006645158,-74.3785748998635,407
-3804804.43310594,-14117.4157436509,-73.5150791350752,408
-3818994.56342114,-14190.1303151986,-72.7145715476945,409
-3833256.56052575,-14261.9971046122,-71.8667894136161,410
-3847589.63998758,-14333.0794618339,-71.0823572217487,411
-3861992.9697833,-14403.3297957149,-70.2503338810056,412
-3876465.78156034,-14472.811777045,-69.4819813300855,413
-3891007.25906641,-14541.4775060634,-68.6657290183939,414
-3905616.64999003,-14609.3909236221,-67.9134175586514,415
-3920293.15383766,-14676.5038476316,-67.1129240095615,416
-3935036.03427701,-14742.8804393467,-66.3765917150304,417
-3949844.50653153,-14808.4722545189,-65.591815172229,418
-3964717.85015837,-14873.3436268405,-64.8713723216206,419
-3979655.29603009,-14937.4458717257,-64.1022448851727,420
-3994656.13948345,-15000.8434533565,-63.3975816308521,421
-4009719.62694717,-15063.4874637248,-62.6440103682689,422
-4024845.06940375,-15125.4424565779,-61.9549928531051,423
-4040031.72873033,-15186.6593265771,-61.2168699991889,424
-4055278.93140007,-15247.2026697402,-60.5433431630954,425
-4070585.95460822,-15307.0232081553,-59.8205384151079,426
-4085952.14014963,-15366.1855414063,-59.1623332509771,427
-4101376.78038839,-15424.6402387582,-58.4546973519027,428
-4116859.23225708,-15482.4518686873,-57.8116299291141,429
-4132398.8031284,-15539.5708713238,-57.1190026365221,430
-4147994.86486925,-15596.0617408524,-56.490869528614,431
-4163646.7396864,-15651.874817146,-55.8130762935616,432
-4179353.81416871,-15707.0744823157,-55.1996651696973,433
-4195115.42517098,-15761.6110022683,-54.5365199525841,434
-4210930.97378088,-15815.5486098975,-53.9376076292247,435
-4226799.81130362,-15868.8375227433,-53.2889128457755,436
-4242721.35309153,-15921.5417879038,-52.7042651604861,437
-4258694.96469287,-15973.6116013434,-52.0698134396225,438
-4274720.07548684,-16025.1107939687,-51.4991926252842,439
-4290796.06504976,-16075.989562925,-50.8787689562887,440
-4306922.37653834,-16126.3114885809,-50.3219256559387,441
-4323098.40333803,-16176.0267996844,-49.7153111035004,442
-4339323.60212741,-16225.1987893805,-49.1719896961004,443
-4355597.37987416,-16273.7777467491,-48.5789573686197,444
-4371919.20652381,-16321.8266496556,-48.0489029064775,445
-4388288.50239275,-16369.2958689416,-47.4692192859948,446
-4404704.75043196,-16416.2480392018,-46.9521702602506,447
-4421167.38407297,-16462.6336410129,-46.385601811111,448
-4437675.8990044,-16508.5149314348,-45.8812904218212,449
-4454229.74153765,-16553.8425332448,-45.3276018099859,450
-4470828.41983391,-16598.6782962577,-44.8357630129904,451
-4487471.39284232,-16642.9730084175,-44.2947121597826,452
-4504158.18092819,-16686.7880858686,-43.8150774510577,453
-4520888.25543892,-16730.0745107299,-43.2864248612896,454
-4537661.14867556,-16772.8932366399,-42.8187259100378,455
-4554476.34414194,-16815.1954663796,-42.3022297397256,456
-4571333.38580717,-16857.0416652299,-41.8461988503113,457
-4588231.76908806,-16898.3832808854,-41.3416156554595,458
-4605171.04935318,-16939.2802651227,-40.8969842372462,459
-4622150.73369479,-16979.6843416123,-40.4040764896199,460
-4639170.38861173,-17019.6549169347,-39.9705753223971,461
-4656229.53263511,-17059.1440233812,-39.4891064465046,462
-4673327.74311201,-17098.2104769042,-39.0664535230026,463
-4690464.54984296,-17136.8067309428,-38.5962540386245,464
-4707639.54049151,-17174.99064855,-38.1839176071808,465
-4724852.25690386,-17212.7164123552,-37.7257638052106,466
-4742102.29299773,-17250.0360938674,-37.3196815121919,467
-4759389.22478323,-17286.9317855053,-36.8956916378811,468
-4776712.60686433,-17323.382081097,-36.4502955917269,469
-4794072.06126745,-17359.4544031192,-36.0723220221698,470
-4811467.15273821,-17395.0914707612,-35.6370676420629,471
-4828897.5049556,-17430.352217393,-35.2607466317713,472
-4846362.69494736,-17465.1899917535,-34.8377743605524,473
-4863862.3552661,-17499.6603187388,-34.4703269852325,474
