phi_LOS,f_D,f_D_dot,time
-3824718.61034163,1575.10271140095,-134.843255724292,236
-3823278.52396176,1440.08637987636,-135.016331524588,237
-3821973.61527159,1304.90869016293,-135.177689713426,238
-3820804.02680259,1169.58846900007,-135.320221162867,239
-3819769.88879365,1034.13800893957,-135.4504600605,240
-3818871.318855,898.569938652217,-135.568070287351,241
-3818108.41685574,762.901999262627,-135.66793938959,242
-3817481.26962027,627.147235470358,-135.754763792269,243
-3816989.95044218,491.319178084377,-135.828057385981,244
-3816634.51604248,355.43439970538,-135.884778378997,245
-3816415.00944626,219.506596222054,-135.927803483326,246
-3816331.45929643,83.5501498277299,-135.956446394324,247
-3816383.8787934,-52.4194969665259,-135.969646794256,248
-3816572.26695439,-188.388160993811,-135.968664027285,249
-3816896.60815593,-324.34120154148,-135.953040547669,250
-3817356.87127191,-460.263115973677,-135.921914432198,251
-3817953.01160734,-596.140335432719,-135.877219459042,252
-3818684.9697169,-731.958109564614,-135.817774131894,253
-3819552.66978306,-867.700066155754,-135.74195659114,254
-3820556.02384221,-1003.35405915463,-135.653992998879,255
-3821694.92891378,-1138.90507156448,-135.551012409851,256
-3822969.26484843,-1274.33593465434,-135.430863089859,257
-3824378.90082961,-1409.63598117931,-135.300046524964,258
-3825923.69087023,-1544.79004061921,-135.154059439898,259
-3827603.47104948,-1679.78017925238,-134.990138633177,260
-3829418.06831474,-1814.59726525471,-134.817086002324,261
-3831367.29440778,-1949.22609304544,-134.62882779073,262
-3833450.94238919,-2083.64798140759,-134.421888362151,263
-3835668.79780371,-2217.85541451909,-134.2074331115,264
-3838020.63098765,-2351.83318393631,-133.977769417223,265
-3840506.1931483,-2485.56216065818,-133.728976721875,266
-3843125.22865869,-2619.0355103896,-133.473349731416,267
-3845877.46633762,-2752.23767892877,-133.202168539166,268
-3848762.62361041,-2885.1572727873,-132.919593858533,269
-3851780.39709054,-3017.77348013129,-132.616207343992,270
-3854930.47988971,-3150.08279917249,-132.309319041204,271
-3858212.5505205,-3282.07063078647,-131.98783161398,272
-3861626.26655696,-3413.71603645943,-131.645405672956,273
-3865171.28366598,-3545.01710902294,-131.30107256351,274
-3868847.24335934,-3675.95969335642,-130.942584333476,275
-3872653.76557372,-3806.52221438056,-130.562521024141,276
-3876590.4700946,-3936.70452087978,-130.18230649922,277
-3880656.96305528,-4066.49296068028,-129.788439800497,278
-3884852.82840265,-4195.86534736864,-129.372386688367,279
-3889177.65170711,-4324.82330445759,-128.957957088947,280
-3893631.00547309,-4453.353765985,-128.530461527407,281
-3898212.4394234,-4581.43395030638,-128.080184321385,282
-3902921.50670281,-4709.06727941427,-127.633329107892,283
-3907757.7479881,-4836.24128528638,-127.174005872104,284
-3912720.68085515,-4962.9328670511,-126.691581764724,285
-3917809.82715204,-5089.14629688766,-126.213429836556,286
-3923024.69388056,-5214.86672852607,-125.720431638416,287
-3928364.78296112,-5340.08908056049,-125.222352034412,288
-3933829.57156355,-5464.78860243037,-124.699521869887,289
-3939418.544568,-5588.97300445102,-124.184402020648,290
-3945131.17624474,-5712.63167673256,-123.658672281541,291
-3950966.91621806,-5835.73997332482,-123.108296592254,292
-3956925.22340447,-5958.30718640937,-122.567213084549,293
-3963005.54703865,-6080.32363417977,-122.016447770409,294
-3969207.3111551,-6201.76411644835,-121.440482268576,295
-3975529.95080106,-6322.63964596391,-120.875529515557,296
-3981972.89228505,-6442.9414839861,-120.301838022191,297
-3988535.53616945,-6562.6438844041,-119.702400417998,298
-3995217.29571926,-6681.75954980915,-119.115665405057,299
-4002017.5764441,-6800.28072483651,-118.521175027359,300
-4008935.75756672,-6918.18112261686,-117.900397780351,301
-4015971.23266195,-7035.47509523388,-117.293972617015,302
-4023123.38855335,-7152.1558913975,-116.680796163622,303
-4030391.58531178,-7268.19675843138,-116.04086703388,304
-4037775.19871693,-7383.6134051485,-115.416646717116,305
-4045273.59180164,-7498.39308471372,-114.779679565225,306
-4052886.1299515,-7612.53814985976,-114.145065146033,307
-4060612.15081575,-7726.02086424828,-113.48271438852,308
-4068451.01006074,-7838.85924499249,-112.838380744215,309
-4076402.05913975,-7951.04907900561,-112.189834013116,310
-4084464.62140123,-8062.56226148363,-111.513182478026,311
-4092638.0396309,-8173.41822967166,-110.855968188029,312
-4100921.65353083,-8283.61389993178,-110.195670260116,313
-4109314.77414251,-8393.12061167881,-109.506711747032,314
-4117816.73333271,-8501.9591901945,-108.838578515686,315
-4126426.8610235,-8610.12769078976,-108.16850059526,316
-4135144.4579182,-8717.5968947066,-107.469203916844,317
-4143968.84685825,-8824.38894004794,-106.792045341339,318
-4152899.34989651,-8930.50303825922,-106.114098211285,319
-4161935.25930113,-9035.90940462379,-105.406366364565,320
-4171075.8907059,-9140.63140476588,-104.722000142094,321
-4180320.56017266,-9244.66946676187,-104.038061995991,322
-4189668.55319241,-9347.99301974569,-103.323552983813,323
-4199119.18063392,-9450.62744151056,-102.634421764873,324
-4208671.74340591,-9552.56277199555,-101.935330484994,325
-4218325.55142583,-9653.80801991187,-101.245247916318,326
-4228079.88447585,-9754.33305002376,-100.525030111894,327
-4237934.04800705,-9854.1635311991,-99.8304811753333,328
-4247887.35066789,-9953.30266084243,-99.1391296433285,329
-4257939.06936215,-10051.7186942585,-98.4160334160551,330
-4268088.50791311,-10149.4385509593,-97.71985670086,331
-4278334.97444471,-10246.466531598,-97.0279806386679,332
-4288677.74475737,-10342.770312666,-96.3037810679525,333
-4299116.12245042,-10438.3776930505,-95.6073803845793,334
-4309649.41659547,-10533.294145043,-94.916451992467,335
-4320276.90334795,-10627.4867524821,-94.1926074391231,336
-4330997.88744686,-10720.9840989131,-93.4973464310169,337
-4341811.68028574,-10813.7928388827,-92.8087399695069,338
-4352717.55973079,-10905.8794450415,-92.0866061588749,339
-4363714.83294343,-10997.2732126424,-91.3937676008791,340
-4374802.81490211,-11087.9819586771,-90.708746034652,341
-4385980.78646819,-11177.9715660885,-89.9896074114367,342
-4397248.05836983,-11267.2719016355,-89.3003355469555,343
-4408603.95047816,-11355.8921083277,-88.620206692256,344
-4420047.74733461,-11443.7968564518,-87.9047481240705,345
-4431578.76618244,-11531.0188478287,-87.2219913769513,346
-4443196.31794675,-11617.5517643159,-86.5329164871946,347
-4454899.72781689,-11703.4098701319,-85.8581058159471,348
-4466688.28872585,-11788.5609089667,-85.1510388348252,349
-4478561.32372041,-11873.0349945603,-84.4740855935961,350
-4490518.16777285,-11956.8440524349,-83.8090578746051,351
-4502558.11964027,-12039.9518674277,-83.107814992778,352
-4514680.50944515,-12122.3898048783,-82.4379374505952,353
-4526884.68012437,-12204.17067922,-81.7808743417263,354
-4539169.93786911,-12285.2577447351,-81.0870655151084,355
-4551535.620468,-12365.6825988935,-80.4248541584238,356
-4563981.07966073,-12445.4591927314,-79.776593837887,357
-4576505.62984563,-12524.5501848953,-79.0909921638668,358
-4589108.61719188,-12602.9873462506,-78.4371613552794,359
-4601789.40293463,-12680.7857427485,-77.7983964979649,360
-4614547.31040555,-12757.9074709248,-77.1217281762511,361
-4627381.69472496,-12834.3843194051,-76.4768484802917,362
-4640291.92744626,-12910.2327213027,-75.8484018975869,363
-4653277.34071069,-12985.4132644348,-75.1805431321263,364
-4666337.30196736,-13059.9612566642,-74.5479922294617,365
-4679471.1758614,-13133.8738940386,-73.9126373743638,366
-4692678.34338732,-13207.1675259229,-73.2936318842694,367
-4705958.15224792,-13279.8088605963,-72.6413346733898,368
-4719309.98030609,-13351.8280581692,-72.019197572954,369
-4732733.22462066,-13423.2443145784,-71.4162564091384,370
-4746227.24233928,-13494.0177186169,-70.7734040385112,371
-4759791.42224625,-13564.1799069727,-70.1621883558109,372
-4773425.17296202,-13633.7507157652,-69.5708087924868,373
-4787127.86278694,-13702.6898249174,-68.9391091521829,374
-4800898.89139608,-13771.0286091426,-68.3387842252851,375
-4814737.67938544,-13838.7879893575,-67.7593802148476,376
-4828643.6065178,-13905.9271323616,-67.1391430040821,377
-4842616.08363226,-13972.4771144595,-66.5499820979312,378
-4856654.54355454,-14038.4599222839,-65.9828078243881,379
-4870758.37780448,-14103.8342499416,-65.3743276577443,380
-4884927.00853083,-14168.630726344,-64.79647640232,381
-4899159.88124806,-14232.8727172278,-64.2419908838347,382
-4913456.39849104,-14296.5172429858,-63.6445257579908,383
-4927815.9975177,-14359.5990266586,-63.0817836727947,384
-4942238.11683711,-14422.1193194063,-62.5202927477658,385
-4956722.21131331,-14484.094476209,-61.9751568026841,386
-4971267.7025394,-14545.4912260845,-61.3967498755082,387
-4985874.03929852,-14606.3367591174,-60.8455330329016,388
-5000540.69653766,-14666.6572391465,-60.3204800290987,389
-5015267.10620443,-14726.4096667711,-59.7524276245385,390
-5030052.72935011,-14785.6231456753,-59.2134789042175,391
-5044897.05354968,-14844.3241995657,-58.7010538903996,392
-5059799.52316832,-14902.4696186446,-58.1454190788791,393
-5074759.61100119,-14960.0878328709,-57.6182142263278,394
-5089776.81741267,-15017.2064114753,-57.1185786044225,395
-5104850.5991803,-15073.7817676337,-56.5753561584279,396
-5119980.44084225,-15129.8416619468,-56.0598943131045,397
-5135165.85551766,-15185.4146754155,-55.5730134686455,398
-5150406.31242594,-15240.4569082782,-55.0422328626737,399
-5165701.30771669,-15294.9952907478,-54.5383824696764,400
-5181050.36751716,-15349.0598004712,-54.0645097233355,401
-5196452.97231781,-15402.6048006471,-53.5450001759455,402
-5211908.63407435,-15455.6617565425,-53.0569558953866,403
-5227416.87072579,-15508.2366514439,-52.574894901365,404
-5242977.21489992,-15560.3441741243,-52.1075226804242,405
-5258589.16721503,-15611.9523151135,-51.6081409892067,406
-5274252.25014322,-15663.0829281937,-51.1306130802259,407
-5289966.01899406,-15713.7688508341,-50.6859226403758,408
-5305729.98396362,-15763.9649695633,-50.196118729189,409
-5321543.67958705,-15813.6956234286,-49.7306538652629,410
-5337406.6733179,-15862.9937308496,-49.2981074210256,411
-5353318.48752228,-15911.8142043808,-48.8204735312611,412
-5369278.66791894,-15960.1803966565,-48.3661922756582,413
-5385286.79414549,-16008.12622655,-47.9458298934624,414
-5401342.40055756,-16055.6064120736,-47.4801855236292,415
-5417445.04390646,-16102.6433489025,-47.0369368288666,416
-5433594.31583014,-16149.271923678,-46.6285747755319,417
-5449789.76255469,-16195.4467245536,-46.1748008755967,418
-5466030.95159353,-16241.1890388336,-45.7423142800108,419
-5482317.48673051,-16286.5351369856,-45.3460981519893,420
-5498648.92465509,-16331.4379245741,-44.9027875885367,421
-5515024.84811591,-16375.9234608244,-44.4855362502858,422
-5531444.85130212,-16420.0031862073,-44.0797253828496,423
-5547908.54015842,-16463.6888563018,-43.6856700945646,424
-5564415.49118468,-16506.9510262543,-43.2621699525043,425
-5580965.29563727,-16549.8044525944,-42.8534263400361,426
-5597557.58399101,-16592.2883537412,-42.4839011467993,427
-5614191.94066803,-16634.3566770134,-42.0683232722804,428
-5630867.96799725,-16676.0273292223,-41.6706522088498,429
-5647585.30731477,-16717.3393175257,-41.3119883034378,430
-5664343.55419317,-16758.2468783921,-40.9075608663261,431
-5681142.32088684,-16798.7666936759,-40.5198152838275,432
-5697981.25961314,-16838.9387262976,-40.1720326216891,433
-5714859.97682558,-16878.7172124442,-39.7784861465916,434
-5731778.09449792,-16918.1176723419,-39.4004598977044,435
-5748735.27547913,-16957.180981203,-39.0633088611066,436
-5765731.13692622,-16995.8614470959,-38.6804658928886,437
-5782765.31020582,-17034.1732795946,-38.311832498759,438
-5799837.46890588,-17072.1587000648,-37.985420470126,439
-5816947.23937894,-17109.7704730602,-37.6117729954422,440
-5834094.26698807,-17147.0276091313,-37.2571360711008,441
-5851278.21462808,-17183.9476400092,-36.9200308779255,442
-5868498.75313141,-17220.5385033265,-36.5908633172512,443
-5885755.52765857,-17256.7745271632,-36.2360238367692,444
-5903048.18982244,-17292.6621638667,-35.8876367034391,445
-5920376.43646831,-17328.2466458706,-35.5844820039347,446
-5937739.91871569,-17363.4822473787,-35.2356015080586,447
-5955138.29795567,-17398.3792399792,-34.8969926005229,448
-5972571.28031857,-17432.9823629055,-34.6031229263172,449
-5990038.52675324,-17467.2464346634,-34.2640717579052,450
-6007539.70709045,-17501.1803372158,-33.9339025523514,451
-6025074.53679381,-17534.8297033561,-33.6493661403656,452
-6042642.68634428,-17568.1495504677,-33.3198471115902,453
-6060243.83379799,-17601.147453717,-32.9979032492265,454
-6077877.70369829,-17633.8699002927,-32.7224465757608,455
-6095543.97584222,-17666.2721439302,-32.4022436374798,456
-6113242.33627855,-17698.3604363315,-32.088292401284,457
-6130972.5183773,-17730.1820987472,-31.8216624157503,458
-6148734.21106001,-17761.692682717,-31.5105839697644,459
-6166527.10804312,-17792.8969831094,-31.2043003924191,460
-6184350.95162387,-17823.8435807498,-30.9465976404026,461
-6202205.43835205,-17854.4867281821,-30.6431474322453,462
-6220090.27414668,-17884.8357946305,-30.3490664483979,463
-6238005.19007192,-17914.9159252355,-30.0801306050271,464
-6255949.92003227,-17944.7299603466,-29.8140351111069,465
-6273924.17788505,-17974.2578527834,-29.5278924368322,466
-6291927.67342786,-18003.4955428094,-29.2376900259405,467
-6309960.16805886,-18032.4946310055,-28.9990881960839,468
-6328021.37937985,-18061.2113209888,-28.7166899833828,469
-6346111.02544636,-18089.6460665017,-28.4347455129027,470
-6364228.87511233,-18117.8496659724,-28.2035994706675,471
-6382374.65425482,-18145.7791424897,-27.9294765172526,472
-6400548.08769598,-18173.4334411658,-27.6542986761779,473
-6418748.95185687,-18200.8641608898,-27.430719723925,474
-6436976.98059298,-18228.0287361043,-27.1645752144977,475
-6455231.90530676,-18254.9247137802,-26.8959776759148,476
-6473513.50974512,-18281.6044383664,-26.6797245861962,477
-6491821.53556733,-18308.0258222017,-26.4213838353753,478
-6510155.72045907,-18334.1848917427,-26.1590695409104,479
-6528515.85559565,-18360.1351365782,-25.9502448355779,480
-6546901.68903254,-18385.8334368914,-25.6983003132045,481
-6565312.96902691,-18411.2799943741,-25.4465574827045,482
-6583749.47576789,-18436.5067409799,-25.2267466057092,483
-6602210.98762741,-18461.5118595203,-25.0051185404882,484
-6620697.26858601,-18486.2809585929,-24.7690990725532,485
-6639208.06915743,-18510.8005714267,-24.5196128338575,486
-6657743.19632761,-18535.1271701828,-24.3265987560153,487
-6676302.41605741,-18559.2197297905,-24.0925596076995,488
-6694885.48635022,-18583.0702928156,-23.850563025102,489
-6713492.21864292,-18606.7322926968,-23.6619998812675,490
